node_group,dst_label,count,fraction
FN_below_threshold,netflow 142.20.57.246:53343->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53341->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49997->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49996->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49995->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49994->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49993->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49992->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49991->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49990->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49989->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49988->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49987->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49986->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49985->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49984->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49983->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49982->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49980->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49978->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49977->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49976->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49975->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49974->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49973->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49972->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49971->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49970->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49969->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49964->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49958->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49951->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:54065->202.6.172.98:22,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:54064->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:54062->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:54045->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:54044->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:54014->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:54013->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:54012->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:54009->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:54006->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:54005->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:54004->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:54003->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:54002->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:54001->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:54000->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53999->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53998->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53997->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53996->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53995->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53994->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53993->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53991->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53990->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53989->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53988->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53987->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53986->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53985->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53984->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53983->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53982->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53979->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53977->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53967->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53966->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53965->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53964->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53962->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53961->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53960->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53959->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53958->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53957->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53956->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53955->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53954->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53953->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53952->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53950->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53948->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53947->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53946->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53945->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53944->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53943->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53942->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53941->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53940->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53939->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53938->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53937->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53936->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53935->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53934->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53933->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53932->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53931->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53929->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53928->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53927->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53926->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53925->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53924->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53923->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53922->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53921->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53920->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53919->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53918->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53917->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53916->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53915->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53914->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53911->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53904->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53903->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53902->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53901->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53900->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53899->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53896->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53889->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53888->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53887->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53886->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53885->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53884->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53881->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53880->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53879->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53878->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53877->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53876->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53875->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53874->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53798->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53679->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53516->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53504->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53503->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53502->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53501->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53500->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53499->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53498->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53497->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53492->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53491->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53490->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53489->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53488->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53487->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53486->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53485->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53484->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53483->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53482->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53481->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53480->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53479->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53476->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53475->202.6.172.98:443,1,0.001336898
