case,rank,node_id,node_group,operation,type_pair,group,original_loss,ablated_loss,loss_drop_when_zeroed,captum_attr_sum,captum_attr_mean
TN_high_below_threshold:29:79078,29,79078,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:29:79078,29,79078,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:30:52410,30,52410,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:30:52410,30,52410,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
TN_high_below_threshold:30:52410,30,52410,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:30:52410,30,52410,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:31:52381,31,52381,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:31:52381,31,52381,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
TN_high_below_threshold:31:52381,31,52381,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:31:52381,31,52381,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:32:9216,32,9216,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:32:9216,32,9216,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
TN_high_below_threshold:32:9216,32,9216,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:32:9216,32,9216,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:33:8003,33,8003,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:33:8003,33,8003,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
